Start Eff Date,End Eff Date,Cost,Cnty,State,City,Zip,Svc,Mat,SCode,Mkt,Qty,Cnt per wk,Equip,Size Code,Yd Size,Covid
10/1/2020,9/30/2021,95,Nash,NC,ROCKY MOUNT,27804,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/1/2021,6/17/2021,136.66,Sheboygan,WI,SHEBOYGAN,53081,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
9/29/2020,5/28/2021,165,Kankakee,IL,BOURBONNAIS,60914,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
3/1/2021,9/30/2021,189.83,Moore,NC,SOUTHERN PINES,28387,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,2/28/2021,185.2,Moore,NC,SOUTHERN PINES,28387,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
1/1/2021,1/27/2021,250.4,Whitfield,GA,DALTON,30720,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,1/31/2021,420.5,Vermilion,IL,DANVILLE,61832,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,1/31/2021,663.91,Lorain,OH,ELYRIA,44035,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
1/1/2021,1/27/2021,556.81,Adams,IL,QUINCY,62305,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,6/30/2021,130,New London,CT,LISBON,6351,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
10/27/2020,1/25/2021,120,Franklin,OH,COLUMBUS,43214,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/6/2020,4/30/2021,75,Gwinnett,GA,LAWRENCEVILLE,30043,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
5/1/2021,5/26/2021,74,Duval,FL,JACKSONVILLE,32246,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
11/1/2020,4/30/2021,46.1,Duval,FL,JACKSONVILLE,32246,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
6/1/2021,6/1/2021,108.21,Milwaukee,WI,OAK CREEK,53154,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
11/1/2020,5/31/2021,109.28,Milwaukee,WI,OAK CREEK,53154,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
11/1/2020,5/31/2021,57.91,Oneida,WI,RHINELANDER,54501,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
11/1/2020,5/31/2021,476.26,Portage,WI,STEVENS POINT,54481,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
11/1/2020,5/31/2021,64.74,Rock,WI,JANESVILLE,53545,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
6/1/2021,10/13/2021,86.79,Saint Johns,FL,SAINT AUGUSTINE,32086,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/1/2020,5/31/2021,89.39,Saint Johns,FL,SAINT AUGUSTINE,32086,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
6/1/2021,11/30/2021,261.91,Winnebago,IL,ROCKFORD,61102,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
11/1/2020,5/31/2021,269.77,Winnebago,IL,ROCKFORD,61102,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
12/1/2020,1/31/2021,75,Orange,NY,MONTGOMERY,12549,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
1/25/2021,1/25/2021,125,Tarrant,TX,FORT WORTH,76244,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
2/1/2021,10/1/2021,129,Lowndes,GA,VALDOSTA,31601,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
11/2/2020,5/31/2021,347.61,Hamilton,OH,CINCINNATI,45236,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
11/2/2020,9/30/2021,1945.83,Fairfield,CT,BRIDGEPORT,6606,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
11/2/2020,5/31/2021,454,Fairfield,CT,STAMFORD,6902,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
11/2/2020,5/31/2021,217.13,Crawford,OH,GALION,44833,PCK,T,NULL,Open,1,2,DMP,YRDS-4,4,Post
11/2/2020,9/30/2021,209.13,Martin,NC,ROBERSONVILLE,27871,PCK,T,NULL,Open,1,2,DMP,YRDS-4,4,Post
11/2/2020,1/31/2021,599.61,Bronx,NY,BRONX,10462,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
11/2/2020,3/31/2021,281.82,Putnam,NY,CARMEL,10512,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/2/2020,5/31/2021,97.83,Hocking,OH,LOGAN,43138,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/2/2020,5/31/2021,97.83,Hamilton,OH,HARRISON,45030,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/2/2020,5/31/2021,115.45,Butler,OH,FAIRFIELD,45014,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/2/2020,1/31/2021,248.35,Kings,NY,BROOKLYN,11234,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
11/2/2020,5/31/2021,142.42,Hamilton,OH,CINCINNATI,45238,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
11/2/2020,1/31/2021,326.79,Queens,NY,QUEENS VILLAGE,11429,PCK,T,NULL,Open,1,3,DMP,YRDS-2,2,Post
2/1/2021,5/31/2021,97.42,Scott,IN,SCOTTSBURG,47170,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
5/18/2021,5/31/2021,135,Marion,FL,OCALA,34481,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/11/2021,8/27/2021,191,Orange,FL,ORLANDO,32818,PCK,T,NULL,Open,1,3,DMP,YRDS-4,4,Post
5/1/2021,6/30/2021,720.13,New London,CT,NORWICH,6360,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
12/1/2020,4/30/2021,686,New London,CT,NORWICH,6360,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
10/1/2021,10/31/2021,559.47,Hartford,CT,BLOOMFIELD,6002,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
12/1/2020,9/30/2021,510,Hartford,CT,BLOOMFIELD,6002,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,190.55,Jefferson,KY,LOUISVILLE,40220,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
7/21/2020,1/31/2021,269.16,Kings,NY,BROOKLYN,11212,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
10/1/2021,10/31/2021,905.03,New Haven,CT,WATERBURY,6705,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
12/1/2020,9/30/2021,825,New Haven,CT,WATERBURY,6705,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
5/24/2021,8/10/2021,128,Orange,FL,ORLANDO,32818,PCK,T,NULL,Open,1,2,DMP,YRDS-4,4,Post
12/1/2020,3/31/2021,186.17,Camden,GA,SAINT MARYS,31558,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2019,5/23/2021,69.98,Orange,FL,ORLANDO,32818,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
12/1/2020,4/30/2021,133.61,Fulton,GA,PALMETTO,30268,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
5/1/2021,9/30/2021,171.07,Fairfield,CT,STRATFORD,6614,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
12/1/2020,4/30/2021,165,Fairfield,CT,STRATFORD,6614,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,115.45,Wayne,IN,RICHMOND,47374,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,122.04,Clermont,OH,MILFORD,45150,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
8/1/2020,9/30/2021,375.88,New Haven,CT,MILFORD,6460,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
1/1/2021,3/4/2021,119.8,El Paso,TX,EL PASO,79903,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
4/1/2021,9/30/2021,250.9,Fairfield,CT,TRUMBULL,6611,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
12/1/2020,3/31/2021,240,Fairfield,CT,TRUMBULL,6611,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,97.83,Warren,OH,LEBANON,45036,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/18/2020,4/30/2021,67.31,Pickens,GA,JASPER,30143,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
10/1/2020,10/31/2021,132.5,Montgomery,IL,HILLSBORO,62049,PCK,T,NULL,Open,1,2,DMP,YRDS-4,4,Post
2/1/2021,2/1/2021,208.87,Kings,NY,BROOKLYN,11212,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
11/13/2020,1/31/2021,199.11,Kings,NY,BROOKLYN,11212,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,5/31/2021,114.19,Rock,WI,JANESVILLE,53545,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
11/1/2020,5/31/2021,310.57,Winnebago,IL,ROCKFORD,61103,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
12/1/2020,5/31/2021,97.83,Jackson,OH,JACKSON,45640,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/5/2020,5/31/2021,396.63,Rock,WI,JANESVILLE,53545,PCK,T,NULL,Open,1,4,DMP,YRDS-6,6,Pre
6/17/2020,7/31/2021,322.06,Cook,IL,STREAMWOOD,60107,PCK,T,NULL,Open,1,4,DMP,YRDS-6,6,Pre
2/1/2020,8/31/2021,243.18,Ellis,TX,WAXAHACHIE,75165,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Pre
8/10/2020,3/29/2021,166.52,Cook,IL,BURBANK,60459,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
7/9/2020,7/31/2021,488,Kane,IL,GENEVA,60134,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
5/20/2020,1/31/2021,385.2,Wake,NC,CARY,27511,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Pre
9/2/2020,5/31/2021,111.81,Richland,OH,MANSFIELD,44906,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,10/6/2021,353.02,El Paso,TX,EL PASO,79924,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
3/1/2020,7/31/2021,132.73,Fayette,KY,LEXINGTON,40502,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Pre
1/1/2021,11/30/2021,392.81,Lubbock,TX,LUBBOCK,79415,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
7/27/2021,8/16/2021,155,Effingham,IL,EFFINGHAM,62401,PCK,T,NULL,Open,1,3,DMP,YRDS-4,4,Post
7/26/2021,7/26/2021,255,Effingham,IL,EFFINGHAM,62401,PCK,T,NULL,Open,1,5,DMP,YRDS-4,4,Post
4/7/2020,7/25/2021,155,Effingham,IL,EFFINGHAM,62401,PCK,T,NULL,Open,1,3,DMP,YRDS-4,4,Pre
1/1/2021,7/21/2021,229.61,El Paso,TX,EL PASO,79936,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
1/1/2021,5/31/2021,390.33,Randall,TX,AMARILLO,79109,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
11/1/2019,5/31/2021,210.61,Cuyahoga,OH,PARMA,44129,PCK,T,NULL,Open,1,2,DMP,YRDS-4,4,Pre
6/3/2020,5/31/2021,480,Lorain,OH,AVON,44011,PCK,T,NULL,Open,1,4,DMP,YRDS-6,6,Pre
9/1/2020,5/31/2021,388.52,Butler,OH,WEST CHESTER,45069,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
11/1/2019,5/31/2021,368.56,Cuyahoga,OH,ROCKY RIVER,44116,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Pre
5/1/2021,7/31/2021,132.73,Fayette,KY,LEXINGTON,40503,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
4/1/2020,4/30/2021,130,Fayette,KY,LEXINGTON,40503,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
6/1/2021,10/31/2021,261.06,Hardin,KY,ELIZABETHTOWN,42701,PCK,T,NULL,Open,1,3,DMP,YRDS-4,4,Post
11/1/2019,5/31/2021,253.46,Hardin,KY,ELIZABETHTOWN,42701,PCK,T,NULL,Open,1,3,DMP,YRDS-4,4,Pre
4/8/2020,3/8/2021,330,Dawson,GA,DAWSONVILLE,30534,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Pre
6/1/2020,4/30/2021,365,Alachua,FL,GAINESVILLE,32607,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Pre
1/1/2021,7/31/2021,161.77,Randall,TX,AMARILLO,79119,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
12/1/2020,4/30/2021,226,Harris,TX,CYPRESS,77433,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
4/7/2020,5/31/2021,468,Marion,OH,MARION,43302,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Pre
1/1/2021,4/9/2021,190.21,Lorain,OH,ELYRIA,44035,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
5/1/2020,5/31/2021,49.39,Rock,WI,JANESVILLE,53546,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
1/1/2021,3/29/2021,759.83,Tarrant,TX,FORT WORTH,76132,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/27/2020,7/31/2021,157,Du Page,IL,WEST CHICAGO,60185,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
8/21/2020,5/31/2021,220.74,Medina,OH,BRUNSWICK,44212,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
10/1/2020,5/31/2021,600,Fairfield,CT,DARIEN,6820,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
10/1/2020,7/31/2021,482.44,Hartford,CT,AVON,6001,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
11/1/2020,5/31/2021,241.62,Rock,WI,JANESVILLE,53545,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
11/1/2020,5/31/2021,453.18,Winnebago,IL,MACHESNEY PARK,61115,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
12/31/2020,2/18/2021,237,El Paso,TX,EL PASO,79938,PCK,T,NULL,Open,1,3,DMP,YRDS-4,4,Post
1/5/2021,2/2/2021,101.45,Guilford,NC,GREENSBORO,27410,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/5/2021,9/30/2021,275.99,Guilford,NC,GREENSBORO,27410,PCK,T,NULL,Open,1,3,DMP,YRDS-4,4,Post
2/3/2021,8/4/2021,202.99,Guilford,NC,GREENSBORO,27410,PCK,T,NULL,Open,1,2,DMP,YRDS-4,4,Post
3/8/2021,4/30/2021,285.6,Dawson,GA,DAWSONVILLE,30534,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
3/29/2021,5/9/2021,341,Pitt,NC,GREENVILLE,27834,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
12/21/2020,1/4/2021,289,New Hanover,NC,WILMINGTON,28403,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
12/24/2020,1/4/2021,200,Guilford,NC,GREENSBORO,27408,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
1/29/2021,4/21/2021,215,Tazewell,IL,EAST PEORIA,61611,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
12/31/2020,1/28/2021,411,Tazewell,IL,EAST PEORIA,61611,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
4/2/2021,4/13/2021,831.36,Richmond,GA,AUGUSTA,30909,PCK,T,NULL,Open,1,6,DMP,YRDS-8,8,Post
8/10/2020,7/31/2021,598.12,Du Page,IL,AURORA,60504,PCK,T,NULL,Open,1,5,DMP,YRDS-8,8,Post
8/1/2019,7/26/2021,635.72,Lowndes,GA,VALDOSTA,31601,PCK,T,NULL,Open,1,6,DMP,YRDS-8,8,Pre
8/10/2020,7/31/2021,538.12,Muscogee,GA,COLUMBUS,31906,PCK,T,NULL,Open,1,5,DMP,YRDS-8,8,Post
5/25/2021,7/31/2021,1012.18,Duval,FL,JACKSONVILLE,32244,PCK,T,NULL,Open,1,6,DMP,YRDS-8,8,Post
8/10/2020,7/31/2021,460.1,Du Page,IL,WHEATON,60187,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Post
5/1/2020,2/28/2021,359.1,Lucas,OH,TOLEDO,43606,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Pre
5/1/2020,2/28/2021,359.1,Lucas,OH,TOLEDO,43606,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Pre
8/1/2021,8/31/2021,674.96,Duval,FL,JACKSONVILLE,32244,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Post
9/2/2020,9/30/2021,459.81,Alamance,NC,BURLINGTON,27215,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Post
6/30/2020,3/31/2021,1335.75,Westchester,NY,WHITE PLAINS,10607,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Pre
4/1/2021,5/31/2021,494.35,Athens,OH,ATHENS,45701,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Post
5/1/2020,3/31/2021,479.95,Athens,OH,ATHENS,45701,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Pre
6/1/2021,10/31/2021,787.5,Westchester,NY,PELHAM,10803,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
4/13/2021,5/31/2021,1125,Westchester,NY,PELHAM,10803,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
9/2/2020,5/31/2021,266.47,Butler,OH,HAMILTON,45013,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
11/1/2020,10/31/2021,581.4,Saratoga,NY,MALTA,12020,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
4/22/2021,4/22/2021,284.67,Cook,IL,ORLAND PARK,60462,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
3/18/2021,4/21/2021,428,Cook,IL,ORLAND PARK,60462,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
4/23/2020,4/30/2021,315,Fort Bend,TX,RICHMOND,77406,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
5/1/2020,5/31/2021,270.09,Rock,WI,JANESVILLE,53546,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
1/23/2021,6/9/2021,475,Duval,FL,JACKSONVILLE,32244,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
4/16/2020,4/30/2021,211.03,Forsyth,GA,CUMMING,30041,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Pre
3/27/2021,4/12/2021,750,Westchester,NY,PELHAM,10803,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
1/1/2021,7/31/2021,199.07,Lubbock,TX,LUBBOCK,79407,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
1/1/2021,11/30/2021,621.11,Dallas,TX,CARROLLTON,75006,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
3/15/2021,9/30/2021,1453.5,New Haven,CT,MILFORD,6460,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
3/12/2021,3/14/2021,650,New Haven,CT,MILFORD,6460,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
3/24/2021,9/30/2021,1000,Hartford,CT,MANCHESTER,6042,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
1/1/2021,3/17/2021,283.34,Cook,IL,ORLAND PARK,60462,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
11/1/2020,11/30/2021,798.14,Alachua,FL,GAINESVILLE,32608,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
5/1/2020,7/31/2021,254.55,Fayette,KY,LEXINGTON,40513,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Pre
9/2/2020,5/31/2021,202.87,Athens,OH,ATHENS,45701,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
11/1/2020,11/30/2021,354.41,Cobb,GA,KENNESAW,30144,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
1/1/2021,3/16/2021,232.23,Lubbock,TX,LUBBOCK,79414,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
1/1/2021,7/8/2021,101.92,Lubbock,TX,LUBBOCK,79423,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
10/1/2020,3/11/2021,685,New Haven,CT,MILFORD,6460,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
12/1/2020,3/23/2021,500,Hartford,CT,MANCHESTER,6042,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
12/29/2020,5/31/2021,634.48,Jackson,IN,SEYMOUR,47274,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Post
7/23/2021,9/30/2021,430.78,Nash,NC,ROCKY MOUNT,27804,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
8/11/2020,7/22/2021,574.37,Nash,NC,ROCKY MOUNT,27804,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Post
1/1/2021,9/26/2021,323.53,Lubbock,TX,LUBBOCK,79424,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
5/1/2020,4/30/2021,933.53,Alachua,FL,GAINESVILLE,32608,PCK,T,NULL,Open,1,6,DMP,YRDS-8,8,Pre
6/1/2020,4/30/2021,475,Alachua,FL,GAINESVILLE,32608,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
9/2/2020,5/31/2021,489.25,Boyd,KY,ASHLAND,41101,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
12/16/2019,3/31/2021,936,Fairfield,CT,NORWALK,6851,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
8/10/2020,5/31/2021,630,Franklin,KY,FRANKFORT,40601,PCK,T,NULL,Open,1,6,DMP,YRDS-8,8,Post
6/29/2020,7/31/2021,490,Scott,KY,GEORGETOWN,40324,PCK,T,NULL,Open,1,5,DMP,YRDS-8,8,Pre
1/2/2021,6/30/2021,1452.39,New Haven,CT,HAMDEN,6514,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Post
10/29/2020,5/31/2021,730.4,Jessamine,KY,NICHOLASVILLE,40356,PCK,T,NULL,Open,1,6,DMP,YRDS-8,8,Post
8/10/2020,3/31/2021,936,New Haven,CT,SOUTHBURY,6488,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
9/1/2020,9/30/2021,970.31,Fairfield,CT,FAIRFIELD,6825,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
10/1/2020,9/30/2021,1370.05,Litchfield,CT,NEW MILFORD,6776,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Post
9/1/2020,9/30/2021,970.31,New Haven,CT,DERBY,6418,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
8/10/2020,3/31/2021,936,Fairfield,CT,DANBURY,6810,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
6/1/2021,6/30/2021,1089.29,New Haven,CT,MERIDEN,6450,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
6/17/2020,5/31/2021,1039.2,New Haven,CT,MERIDEN,6450,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
8/15/2020,9/30/2021,1635.19,Fairfield,CT,SHELTON,6484,PCK,T,NULL,Open,1,5,DMP,YRDS-8,8,Post
6/17/2020,5/31/2021,363.93,Fayette,KY,LEXINGTON,40513,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Pre
8/17/2020,3/31/2021,936,Fairfield,CT,WESTPORT,6880,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
9/1/2020,9/30/2021,1310.25,New Haven,CT,MILFORD,6460,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Post
8/1/2021,9/30/2021,927.66,New Haven,CT,WATERBURY,6705,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
11/1/2020,7/31/2021,885,New Haven,CT,WATERBURY,6705,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
12/26/2019,1/31/2021,303,Marion,IN,INDIANAPOLIS,46220,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
5/18/2020,3/31/2021,314,Dallas,TX,GARLAND,75040,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
4/16/2020,4/30/2021,185.94,Paulding,GA,HIRAM,30141,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Pre
3/18/2021,9/30/2021,365,Alamance,NC,BURLINGTON,27215,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
9/2/2020,3/17/2021,285.6,Alamance,NC,BURLINGTON,27215,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
11/20/2020,7/31/2021,395,Fayette,KY,LEXINGTON,40503,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
10/1/2020,5/6/2021,206.8,Grant,WI,PLATTEVILLE,53818,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
5/1/2020,7/15/2021,140,Champaign,IL,CHAMPAIGN,61821,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Pre
5/1/2020,5/31/2021,240.64,Randall,TX,AMARILLO,79109,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
1/28/2021,6/9/2021,954.64,Clay,FL,ORANGE PARK,32003,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
1/27/2021,1/27/2021,777.32,Clay,FL,ORANGE PARK,32003,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
1/1/2021,6/30/2021,249.53,Dallas,TX,DALLAS,75234,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
9/1/2020,5/31/2021,482.92,Warren,OH,MASON,45040,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
1/1/2021,3/22/2021,222.19,Lubbock,TX,LUBBOCK,79423,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
9/23/2020,3/31/2021,621.36,Fairfield,CT,DANBURY,6810,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
6/24/2020,7/31/2021,193,Kane,IL,ELGIN,60123,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Pre
1/1/2021,8/31/2021,203.84,Lubbock,TX,LUBBOCK,79414,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
5/21/2021,6/30/2021,175,Clark,IN,JEFFERSONVILLE,47130,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
7/21/2020,5/20/2021,135,Clark,IN,JEFFERSONVILLE,47130,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
8/17/2020,4/1/2021,415.68,Camden,GA,KINGSLAND,31548,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
